'Time and date','II','MCL1','ABP'
'[12:36:24.169 03/12/3299]',0.013,-0.118,79.200
'[12:36:24.177 03/12/3299]',0.000,-0.118,76.800
'[12:36:24.185 03/12/3299]',0.000,-0.118,75.200
'[12:36:24.193 03/12/3299]',0.000,-0.118,74.400
'[12:36:24.201 03/12/3299]',0.000,-0.118,73.600
'[12:36:24.209 03/12/3299]',-0.013,-0.118,72.800
'[12:36:24.217 03/12/3299]',-0.013,-0.053,72.000
'[12:36:24.225 03/12/3299]',-0.013,-0.053,72.000
'[12:36:24.233 03/12/3299]',-0.013,-0.053,71.200
'[12:36:24.241 03/12/3299]',0.000,-0.053,71.200
'[12:36:24.249 03/12/3299]',0.000,-0.053,70.400
'[12:36:24.257 03/12/3299]',0.000,-0.053,70.400
'[12:36:24.265 03/12/3299]',0.000,-0.053,69.600
'[12:36:24.273 03/12/3299]',0.013,-0.118,69.600
'[12:36:24.281 03/12/3299]',0.013,-0.118,68.800
'[12:36:24.289 03/12/3299]',0.013,-0.118,68.800
'[12:36:24.297 03/12/3299]',0.026,-0.118,68.000
'[12:36:24.305 03/12/3299]',0.026,-0.118,67.200
'[12:36:24.313 03/12/3299]',0.026,-0.118,67.200
'[12:36:24.321 03/12/3299]',0.013,-0.118,66.400
'[12:36:24.329 03/12/3299]',0.013,-0.118,65.600
'[12:36:24.337 03/12/3299]',0.026,-0.118,65.600
'[12:36:24.345 03/12/3299]',0.026,-0.118,64.800
'[12:36:24.353 03/12/3299]',0.026,-0.118,64.000
'[12:36:24.361 03/12/3299]',0.026,-0.118,64.000
'[12:36:24.369 03/12/3299]',0.026,-0.118,63.200
'[12:36:24.377 03/12/3299]',0.026,-0.118,62.400
'[12:36:24.385 03/12/3299]',0.026,-0.118,62.400
'[12:36:24.393 03/12/3299]',0.039,-0.118,61.600
'[12:36:24.401 03/12/3299]',0.026,-0.118,61.600
'[12:36:24.409 03/12/3299]',0.039,-0.118,60.800
'[12:36:24.417 03/12/3299]',0.039,-0.118,60.000
'[12:36:24.425 03/12/3299]',0.039,-0.118,60.000
'[12:36:24.433 03/12/3299]',0.053,-0.118,59.200
'[12:36:24.441 03/12/3299]',0.053,-0.118,59.200
'[12:36:24.449 03/12/3299]',0.053,-0.053,58.400
'[12:36:24.457 03/12/3299]',0.066,-0.053,57.600
'[12:36:24.465 03/12/3299]',0.066,-0.053,57.600
'[12:36:24.473 03/12/3299]',0.079,-0.053,56.800
'[12:36:24.481 03/12/3299]',0.105,-0.053,56.800
'[12:36:24.489 03/12/3299]',0.118,-0.053,56.000
'[12:36:24.497 03/12/3299]',0.118,-0.053,56.000
'[12:36:24.505 03/12/3299]',0.105,-0.118,55.200
'[12:36:24.513 03/12/3299]',0.105,-0.118,55.200
'[12:36:24.521 03/12/3299]',0.092,-0.118,54.400
'[12:36:24.529 03/12/3299]',0.092,-0.118,54.400
'[12:36:24.537 03/12/3299]',0.092,-0.118,53.600
'[12:36:24.545 03/12/3299]',0.066,-0.118,53.600
'[12:36:24.553 03/12/3299]',0.039,-0.118,52.800
'[12:36:24.561 03/12/3299]',0.013,-0.118,52.800
'[12:36:24.569 03/12/3299]',0.013,-0.118,52.000
'[12:36:24.577 03/12/3299]',0.013,-0.118,52.000
'[12:36:24.585 03/12/3299]',0.026,-0.118,52.000
'[12:36:24.593 03/12/3299]',0.013,-0.053,51.200
'[12:36:24.601 03/12/3299]',0.000,-0.053,51.200
'[12:36:24.609 03/12/3299]',0.000,-0.053,51.200
'[12:36:24.617 03/12/3299]',-0.013,-0.053,50.400
'[12:36:24.625 03/12/3299]',-0.013,-0.053,50.400
'[12:36:24.633 03/12/3299]',-0.013,-0.053,50.400
'[12:36:24.641 03/12/3299]',-0.066,0.000,49.600
'[12:36:24.649 03/12/3299]',-0.105,0.118,49.600
'[12:36:24.657 03/12/3299]',0.013,0.250,49.600
'[12:36:24.665 03/12/3299]',0.289,0.434,49.600
'[12:36:24.673 03/12/3299]',0.487,0.553,48.800
'[12:36:24.681 03/12/3299]',0.421,-0.250,48.800
'[12:36:24.689 03/12/3299]',0.184,-1.368,48.800
'[12:36:24.697 03/12/3299]',0.026,-1.803,48.800
'[12:36:24.705 03/12/3299]',-0.026,-1.368,48.000
'[12:36:24.713 03/12/3299]',-0.053,-0.868,48.000
'[12:36:24.721 03/12/3299]',-0.079,-0.500,48.000
'[12:36:24.729 03/12/3299]',-0.092,-0.250,47.200
'[12:36:24.737 03/12/3299]',-0.092,-0.053,47.200
'[12:36:24.745 03/12/3299]',-0.079,0.053,47.200
'[12:36:24.753 03/12/3299]',-0.066,0.118,46.400
'[12:36:24.761 03/12/3299]',-0.066,0.118,46.400
'[12:36:24.769 03/12/3299]',-0.053,0.118,46.400
'[12:36:24.777 03/12/3299]',-0.039,0.184,45.600
'[12:36:24.785 03/12/3299]',-0.039,0.184,45.600
'[12:36:24.793 03/12/3299]',-0.039,0.184,45.600
'[12:36:24.801 03/12/3299]',-0.026,0.184,45.600
'[12:36:24.809 03/12/3299]',-0.026,0.184,45.600
'[12:36:24.817 03/12/3299]',-0.039,0.184,47.200
'[12:36:24.825 03/12/3299]',-0.026,0.184,48.800
'[12:36:24.833 03/12/3299]',-0.013,0.184,52.800
'[12:36:24.841 03/12/3299]',-0.013,0.184,59.200
'[12:36:24.849 03/12/3299]',-0.026,0.184,67.200
'[12:36:24.857 03/12/3299]',-0.013,0.184,76.000
'[12:36:24.865 03/12/3299]',-0.013,0.250,85.600
'[12:36:24.873 03/12/3299]',-0.013,0.250,94.400
'[12:36:24.881 03/12/3299]',-0.013,0.250,103.200
'[12:36:24.889 03/12/3299]',0.000,0.303,112.000
'[12:36:24.897 03/12/3299]',0.013,0.303,118.400
'[12:36:24.905 03/12/3299]',0.026,0.368,124.800
'[12:36:24.913 03/12/3299]',0.039,0.368,128.800
'[12:36:24.921 03/12/3299]',0.053,0.434,132.000
'[12:36:24.929 03/12/3299]',0.066,0.434,134.400
'[12:36:24.937 03/12/3299]',0.066,0.500,136.000
'[12:36:24.945 03/12/3299]',0.079,0.500,136.800
'[12:36:24.953 03/12/3299]',0.079,0.553,136.800
'[12:36:24.961 03/12/3299]',0.092,0.553,136.800
'[12:36:24.969 03/12/3299]',0.092,0.553,136.000
'[12:36:24.977 03/12/3299]',0.105,0.500,135.200
'[12:36:24.985 03/12/3299]',0.105,0.500,133.600
'[12:36:24.993 03/12/3299]',0.105,0.434,132.000
'[12:36:25.001 03/12/3299]',0.105,0.434,130.400
'[12:36:25.009 03/12/3299]',0.105,0.303,128.800
'[12:36:25.017 03/12/3299]',0.092,0.250,126.400
'[12:36:25.025 03/12/3299]',0.079,0.184,124.000
'[12:36:25.033 03/12/3299]',0.066,0.118,121.600
'[12:36:25.041 03/12/3299]',0.053,0.053,119.200
'[12:36:25.049 03/12/3299]',0.039,0.000,116.000
'[12:36:25.057 03/12/3299]',0.026,-0.053,113.600
'[12:36:25.065 03/12/3299]',0.013,-0.053,110.400
'[12:36:25.073 03/12/3299]',0.013,-0.118,107.200
'[12:36:25.081 03/12/3299]',0.000,-0.118,104.000
'[12:36:25.089 03/12/3299]',-0.013,-0.118,100.000
'[12:36:25.097 03/12/3299]',-0.013,-0.118,96.800
'[12:36:25.105 03/12/3299]',-0.026,-0.118,92.800
'[12:36:25.113 03/12/3299]',-0.026,-0.118,88.800
'[12:36:25.121 03/12/3299]',-0.026,-0.118,85.600
'[12:36:25.129 03/12/3299]',-0.026,-0.118,82.400
'[12:36:25.137 03/12/3299]',-0.039,-0.118,80.000
'[12:36:25.145 03/12/3299]',-0.039,-0.118,77.600
'[12:36:25.153 03/12/3299]',-0.039,-0.053,76.000
'[12:36:25.161 03/12/3299]',-0.039,-0.053,74.400
'[12:36:25.169 03/12/3299]',-0.039,-0.053,73.600
'[12:36:25.177 03/12/3299]',-0.053,-0.053,72.800
'[12:36:25.185 03/12/3299]',-0.053,-0.053,72.000
'[12:36:25.193 03/12/3299]',-0.053,-0.053,72.000
'[12:36:25.201 03/12/3299]',-0.053,-0.053,71.200
'[12:36:25.209 03/12/3299]',-0.053,-0.053,71.200
'[12:36:25.217 03/12/3299]',-0.053,-0.053,70.400
'[12:36:25.225 03/12/3299]',-0.039,-0.053,70.400
'[12:36:25.233 03/12/3299]',-0.053,-0.053,70.400
'[12:36:25.241 03/12/3299]',-0.053,-0.053,69.600
'[12:36:25.249 03/12/3299]',-0.039,-0.053,69.600
'[12:36:25.257 03/12/3299]',-0.039,-0.053,68.800
'[12:36:25.265 03/12/3299]',-0.039,-0.053,68.800
'[12:36:25.273 03/12/3299]',-0.053,-0.053,68.000
'[12:36:25.281 03/12/3299]',-0.053,-0.053,68.000
'[12:36:25.289 03/12/3299]',-0.039,-0.053,67.200
'[12:36:25.297 03/12/3299]',-0.039,-0.053,66.400
'[12:36:25.305 03/12/3299]',-0.039,-0.053,66.400
'[12:36:25.313 03/12/3299]',-0.053,-0.118,65.600
'[12:36:25.321 03/12/3299]',-0.053,-0.118,65.600
'[12:36:25.329 03/12/3299]',-0.039,-0.118,64.800
'[12:36:25.337 03/12/3299]',-0.039,-0.118,64.000
'[12:36:25.345 03/12/3299]',-0.039,-0.118,64.000
'[12:36:25.353 03/12/3299]',-0.039,-0.118,63.200
'[12:36:25.361 03/12/3299]',-0.039,-0.118,63.200
'[12:36:25.369 03/12/3299]',-0.039,-0.118,62.400
'[12:36:25.377 03/12/3299]',-0.039,-0.118,61.600
'[12:36:25.385 03/12/3299]',-0.039,-0.118,61.600
'[12:36:25.393 03/12/3299]',-0.026,-0.053,60.800
'[12:36:25.401 03/12/3299]',-0.026,-0.053,60.800
'[12:36:25.409 03/12/3299]',-0.026,-0.053,60.000
'[12:36:25.417 03/12/3299]',-0.026,-0.053,60.000
'[12:36:25.425 03/12/3299]',-0.013,-0.053,59.200
'[12:36:25.433 03/12/3299]',0.000,-0.053,58.400
'[12:36:25.441 03/12/3299]',0.026,-0.053,58.400
'[12:36:25.449 03/12/3299]',0.039,-0.053,57.600
'[12:36:25.457 03/12/3299]',0.053,-0.053,57.600
'[12:36:25.465 03/12/3299]',0.053,-0.053,56.800
'[12:36:25.473 03/12/3299]',0.039,-0.053,56.800
'[12:36:25.481 03/12/3299]',0.026,-0.053,56.000
'[12:36:25.489 03/12/3299]',0.026,-0.053,56.000
'[12:36:25.497 03/12/3299]',0.026,-0.053,55.200
'[12:36:25.505 03/12/3299]',0.026,-0.053,55.200
'[12:36:25.513 03/12/3299]',0.013,-0.053,54.400
'[12:36:25.521 03/12/3299]',-0.026,-0.053,54.400
'[12:36:25.529 03/12/3299]',-0.053,-0.053,53.600
'[12:36:25.537 03/12/3299]',-0.053,-0.053,53.600
'[12:36:25.545 03/12/3299]',-0.053,-0.053,53.600
'[12:36:25.553 03/12/3299]',-0.053,-0.053,52.800
'[12:36:25.561 03/12/3299]',-0.066,-0.053,52.800
'[12:36:25.569 03/12/3299]',-0.066,-0.053,52.800
'[12:36:25.577 03/12/3299]',-0.053,-0.053,52.000
'[12:36:25.585 03/12/3299]',-0.053,-0.053,52.000
'[12:36:25.593 03/12/3299]',-0.066,-0.053,52.000
'[12:36:25.601 03/12/3299]',-0.079,-0.053,51.200
'[12:36:25.609 03/12/3299]',-0.145,0.000,51.200
'[12:36:25.617 03/12/3299]',-0.158,0.118,51.200
'[12:36:25.625 03/12/3299]',-0.026,0.250,51.200
'[12:36:25.633 03/12/3299]',0.276,0.500,50.400
'[12:36:25.641 03/12/3299]',0.526,0.684,50.400
'[12:36:25.649 03/12/3299]',0.539,0.053,50.400
'[12:36:25.657 03/12/3299]',0.224,-1.118,50.400
'[12:36:25.665 03/12/3299]',0.013,-1.750,49.600
'[12:36:25.673 03/12/3299]',-0.079,-1.434,49.600
'[12:36:25.681 03/12/3299]',-0.118,-0.934,49.600
'[12:36:25.689 03/12/3299]',-0.145,-0.500,48.800
'[12:36:25.697 03/12/3299]',-0.171,-0.250,48.800
'[12:36:25.705 03/12/3299]',-0.171,-0.118,48.800
'[12:36:25.713 03/12/3299]',-0.145,0.000,48.000
'[12:36:25.721 03/12/3299]',-0.132,0.118,48.000
'[12:36:25.729 03/12/3299]',-0.132,0.118,48.000
'[12:36:25.737 03/12/3299]',-0.118,0.118,47.200
'[12:36:25.745 03/12/3299]',-0.105,0.118,47.200
'[12:36:25.753 03/12/3299]',-0.105,0.184,47.200
'[12:36:25.761 03/12/3299]',-0.092,0.184,47.200
'[12:36:25.769 03/12/3299]',-0.092,0.184,47.200
'[12:36:25.777 03/12/3299]',-0.092,0.184,48.000
'[12:36:25.785 03/12/3299]',-0.092,0.184,49.600
'[12:36:25.793 03/12/3299]',-0.079,0.184,52.000
'[12:36:25.801 03/12/3299]',-0.079,0.184,56.800
'[12:36:25.809 03/12/3299]',-0.079,0.184,63.200
'[12:36:25.817 03/12/3299]',-0.079,0.184,71.200
'[12:36:25.825 03/12/3299]',-0.079,0.250,80.800
'[12:36:25.833 03/12/3299]',-0.066,0.250,89.600
'[12:36:25.841 03/12/3299]',-0.066,0.250,98.400
'[12:36:25.849 03/12/3299]',-0.066,0.250,107.200
'[12:36:25.857 03/12/3299]',-0.053,0.303,115.200
'[12:36:25.865 03/12/3299]',-0.053,0.303,121.600
'[12:36:25.873 03/12/3299]',-0.039,0.303,127.200
'[12:36:25.881 03/12/3299]',-0.039,0.368,131.200
'[12:36:25.889 03/12/3299]',-0.026,0.368,134.400
'[12:36:25.897 03/12/3299]',-0.026,0.434,136.000
'[12:36:25.905 03/12/3299]',-0.013,0.500,137.600
'[12:36:25.913 03/12/3299]',0.000,0.500,138.400
'[12:36:25.921 03/12/3299]',0.013,0.500,138.400
'[12:36:25.929 03/12/3299]',0.026,0.500,138.400
'[12:36:25.937 03/12/3299]',0.039,0.500,137.600
'[12:36:25.945 03/12/3299]',0.053,0.500,136.800
'[12:36:25.953 03/12/3299]',0.066,0.500,135.200
'[12:36:25.961 03/12/3299]',0.079,0.434,133.600
'[12:36:25.969 03/12/3299]',0.079,0.368,132.000
'[12:36:25.977 03/12/3299]',0.079,0.303,129.600
'[12:36:25.985 03/12/3299]',0.079,0.250,127.200
'[12:36:25.993 03/12/3299]',0.066,0.184,124.000
'[12:36:26.001 03/12/3299]',0.066,0.118,121.600
'[12:36:26.009 03/12/3299]',0.053,0.053,118.400
'[12:36:26.017 03/12/3299]',0.039,0.000,115.200
'[12:36:26.025 03/12/3299]',0.026,0.000,112.800
'[12:36:26.033 03/12/3299]',0.026,-0.053,108.800
'[12:36:26.041 03/12/3299]',0.013,-0.053,105.600
'[12:36:26.049 03/12/3299]',0.013,-0.118,102.400
'[12:36:26.057 03/12/3299]',0.000,-0.118,98.400
'[12:36:26.065 03/12/3299]',0.000,-0.118,95.200
'[12:36:26.073 03/12/3299]',-0.013,-0.118,91.200
'[12:36:26.081 03/12/3299]',-0.013,-0.118,88.000
'[12:36:26.089 03/12/3299]',-0.013,-0.118,84.800
'[12:36:26.097 03/12/3299]',-0.026,-0.118,81.600
'[12:36:26.105 03/12/3299]',-0.026,-0.118,79.200
'[12:36:26.113 03/12/3299]',-0.026,-0.118,77.600
'[12:36:26.121 03/12/3299]',-0.026,-0.118,76.000
'[12:36:26.129 03/12/3299]',-0.026,-0.118,74.400
'[12:36:26.137 03/12/3299]',-0.026,-0.053,73.600
'[12:36:26.145 03/12/3299]',-0.026,-0.053,72.800
'[12:36:26.153 03/12/3299]',-0.026,-0.053,72.000
'[12:36:26.161 03/12/3299]',-0.026,-0.053,72.000
'[12:36:26.169 03/12/3299]',-0.026,-0.053,71.200
'[12:36:26.177 03/12/3299]',-0.026,-0.053,71.200
'[12:36:26.185 03/12/3299]',-0.026,-0.053,71.200
'[12:36:26.193 03/12/3299]',-0.026,-0.053,70.400
'[12:36:26.201 03/12/3299]',-0.026,-0.053,70.400
'[12:36:26.209 03/12/3299]',-0.026,-0.053,69.600
'[12:36:26.217 03/12/3299]',-0.026,-0.053,69.600
'[12:36:26.225 03/12/3299]',-0.013,-0.053,68.800
'[12:36:26.233 03/12/3299]',-0.013,-0.118,68.800
'[12:36:26.241 03/12/3299]',-0.013,-0.118,68.000
'[12:36:26.249 03/12/3299]',-0.013,-0.118,68.000
'[12:36:26.257 03/12/3299]',0.000,-0.118,67.200
'[12:36:26.265 03/12/3299]',0.000,-0.118,66.400
'[12:36:26.273 03/12/3299]',0.000,-0.118,66.400
'[12:36:26.281 03/12/3299]',0.000,-0.118,65.600
'[12:36:26.289 03/12/3299]',0.013,-0.118,65.600
'[12:36:26.297 03/12/3299]',0.013,-0.118,64.800
'[12:36:26.305 03/12/3299]',0.013,-0.118,64.800
'[12:36:26.313 03/12/3299]',0.013,-0.118,64.000
'[12:36:26.321 03/12/3299]',0.013,-0.118,63.200
'[12:36:26.329 03/12/3299]',0.013,-0.118,63.200
'[12:36:26.337 03/12/3299]',0.013,-0.118,62.400
'[12:36:26.345 03/12/3299]',0.013,-0.118,62.400
'[12:36:26.353 03/12/3299]',0.013,-0.118,61.600
'[12:36:26.361 03/12/3299]',0.013,-0.118,60.800
'[12:36:26.369 03/12/3299]',0.013,-0.053,60.800
'[12:36:26.377 03/12/3299]',0.013,-0.053,60.000
'[12:36:26.385 03/12/3299]',0.026,-0.053,60.000
'[12:36:26.393 03/12/3299]',0.026,-0.053,59.200
'[12:36:26.401 03/12/3299]',0.039,-0.053,58.400
'[12:36:26.409 03/12/3299]',0.053,-0.053,58.400
'[12:36:26.417 03/12/3299]',0.079,-0.053,57.600
'[12:36:26.425 03/12/3299]',0.092,-0.053,57.600
'[12:36:26.433 03/12/3299]',0.092,-0.053,56.800
'[12:36:26.441 03/12/3299]',0.092,-0.053,56.800
'[12:36:26.449 03/12/3299]',0.079,-0.118,56.000
'[12:36:26.457 03/12/3299]',0.079,-0.118,56.000
'[12:36:26.465 03/12/3299]',0.066,-0.118,55.200
'[12:36:26.473 03/12/3299]',0.079,-0.118,55.200
'[12:36:26.481 03/12/3299]',0.066,-0.118,54.400
'[12:36:26.489 03/12/3299]',0.026,-0.118,54.400
'[12:36:26.497 03/12/3299]',0.000,-0.118,53.600
'[12:36:26.505 03/12/3299]',-0.013,-0.118,53.600
'[12:36:26.513 03/12/3299]',-0.013,-0.053,52.800
'[12:36:26.521 03/12/3299]',-0.026,-0.053,52.800
'[12:36:26.529 03/12/3299]',-0.013,-0.118,52.800
'[12:36:26.537 03/12/3299]',-0.013,-0.118,52.000
'[12:36:26.545 03/12/3299]',-0.013,-0.118,52.000
'[12:36:26.553 03/12/3299]',-0.013,-0.053,52.000
'[12:36:26.561 03/12/3299]',-0.013,-0.053,51.200
'[12:36:26.569 03/12/3299]',-0.013,-0.053,51.200
'[12:36:26.577 03/12/3299]',-0.053,0.000,51.200
'[12:36:26.585 03/12/3299]',-0.118,0.053,50.400
'[12:36:26.593 03/12/3299]',-0.079,0.184,50.400
'[12:36:26.601 03/12/3299]',0.171,0.303,50.400
'[12:36:26.609 03/12/3299]',0.474,0.553,49.600
'[12:36:26.617 03/12/3299]',0.579,0.618,49.600
'[12:36:26.625 03/12/3299]',0.408,-0.618,49.600
'[12:36:26.633 03/12/3299]',0.158,-1.618,49.600
'[12:36:26.641 03/12/3299]',0.000,-1.750,48.800
'[12:36:26.649 03/12/3299]',-0.066,-1.184,48.800
'[12:36:26.657 03/12/3299]',-0.092,-0.684,48.800
'[12:36:26.665 03/12/3299]',-0.118,-0.368,48.000
'[12:36:26.673 03/12/3299]',-0.132,-0.184,48.000
'[12:36:26.681 03/12/3299]',-0.118,-0.053,48.000
'[12:36:26.689 03/12/3299]',-0.118,0.053,47.200
'[12:36:26.697 03/12/3299]',-0.105,0.118,47.200
'[12:36:26.705 03/12/3299]',-0.092,0.118,47.200
'[12:36:26.713 03/12/3299]',-0.066,0.184,46.400
'[12:36:26.721 03/12/3299]',-0.066,0.118,46.400
'[12:36:26.729 03/12/3299]',-0.066,0.118,46.400
'[12:36:26.737 03/12/3299]',-0.066,0.118,46.400
'[12:36:26.745 03/12/3299]',-0.066,0.184,46.400
'[12:36:26.753 03/12/3299]',-0.066,0.184,47.200
'[12:36:26.761 03/12/3299]',-0.053,0.184,48.800
'[12:36:26.769 03/12/3299]',-0.039,0.184,52.800
'[12:36:26.777 03/12/3299]',-0.053,0.184,58.400
'[12:36:26.785 03/12/3299]',-0.053,0.184,65.600
'[12:36:26.793 03/12/3299]',-0.039,0.184,73.600
'[12:36:26.801 03/12/3299]',-0.026,0.184,83.200
'[12:36:26.809 03/12/3299]',-0.026,0.250,92.800
'[12:36:26.817 03/12/3299]',-0.026,0.250,101.600
'[12:36:26.825 03/12/3299]',-0.026,0.250,110.400
'[12:36:26.833 03/12/3299]',-0.026,0.303,118.400
'[12:36:26.841 03/12/3299]',-0.013,0.303,124.800
'[12:36:26.849 03/12/3299]',0.000,0.368,129.600
'[12:36:26.857 03/12/3299]',0.013,0.368,132.800
'[12:36:26.865 03/12/3299]',0.026,0.434,136.000
'[12:36:26.873 03/12/3299]',0.039,0.434,137.600
'[12:36:26.881 03/12/3299]',0.053,0.500,138.400
'[12:36:26.889 03/12/3299]',0.066,0.500,139.200
'[12:36:26.897 03/12/3299]',0.066,0.500,139.200
'[12:36:26.905 03/12/3299]',0.079,0.500,138.400
'[12:36:26.913 03/12/3299]',0.092,0.500,137.600
'[12:36:26.921 03/12/3299]',0.105,0.500,136.000
'[12:36:26.929 03/12/3299]',0.105,0.500,134.400
'[12:36:26.937 03/12/3299]',0.118,0.434,132.800
'[12:36:26.945 03/12/3299]',0.118,0.368,130.400
'[12:36:26.953 03/12/3299]',0.118,0.303,128.000
'[12:36:26.961 03/12/3299]',0.118,0.184,125.600
'[12:36:26.969 03/12/3299]',0.092,0.118,123.200
'[12:36:26.977 03/12/3299]',0.079,0.053,120.000
'[12:36:26.985 03/12/3299]',0.079,0.000,117.600
'[12:36:26.993 03/12/3299]',0.079,-0.053,114.400
'[12:36:27.001 03/12/3299]',0.053,-0.053,111.200
'[12:36:27.009 03/12/3299]',0.039,-0.118,108.000
'[12:36:27.017 03/12/3299]',0.039,-0.118,104.000
'[12:36:27.025 03/12/3299]',0.026,-0.118,100.800
'[12:36:27.033 03/12/3299]',0.026,-0.118,96.800
'[12:36:27.041 03/12/3299]',0.026,-0.118,92.800
'[12:36:27.049 03/12/3299]',0.026,-0.118,89.600
'[12:36:27.057 03/12/3299]',0.026,-0.118,86.400
'[12:36:27.065 03/12/3299]',0.013,-0.118,83.200
'[12:36:27.073 03/12/3299]',0.000,-0.118,80.000
'[12:36:27.081 03/12/3299]',0.000,-0.118,77.600
'[12:36:27.089 03/12/3299]',0.000,-0.118,76.000
'[12:36:27.097 03/12/3299]',0.013,-0.118,74.400
'[12:36:27.105 03/12/3299]',0.000,-0.118,73.600
'[12:36:27.113 03/12/3299]',-0.013,-0.118,72.000
'[12:36:27.121 03/12/3299]',0.000,-0.118,72.000
'[12:36:27.129 03/12/3299]',0.013,-0.118,71.200
'[12:36:27.137 03/12/3299]',0.013,-0.118,70.400
'[12:36:27.145 03/12/3299]',0.000,-0.053,70.400
'[12:36:27.153 03/12/3299]',0.000,-0.053,69.600
'[12:36:27.161 03/12/3299]',0.013,-0.053,69.600
'[12:36:27.169 03/12/3299]',0.013,-0.118,69.600
'[12:36:27.177 03/12/3299]',0.013,-0.118,68.800
'[12:36:27.185 03/12/3299]',0.013,-0.118,68.800
'[12:36:27.193 03/12/3299]',0.013,-0.118,68.000
'[12:36:27.201 03/12/3299]',0.013,-0.118,67.200
'[12:36:27.209 03/12/3299]',0.013,-0.118,67.200
'[12:36:27.217 03/12/3299]',0.013,-0.118,66.400
'[12:36:27.225 03/12/3299]',0.013,-0.118,65.600
'[12:36:27.233 03/12/3299]',0.013,-0.118,65.600
'[12:36:27.241 03/12/3299]',0.013,-0.118,64.800
'[12:36:27.249 03/12/3299]',0.013,-0.118,64.800
'[12:36:27.257 03/12/3299]',0.013,-0.118,64.000
'[12:36:27.265 03/12/3299]',0.013,-0.118,63.200
'[12:36:27.273 03/12/3299]',0.013,-0.118,63.200
'[12:36:27.281 03/12/3299]',0.026,-0.118,62.400
'[12:36:27.289 03/12/3299]',0.026,-0.118,62.400
'[12:36:27.297 03/12/3299]',0.026,-0.118,61.600
'[12:36:27.305 03/12/3299]',0.026,-0.118,61.600
'[12:36:27.313 03/12/3299]',0.026,-0.118,60.800
'[12:36:27.321 03/12/3299]',0.026,-0.118,60.000
'[12:36:27.329 03/12/3299]',0.026,-0.118,60.000
'[12:36:27.337 03/12/3299]',0.026,-0.118,59.200
'[12:36:27.345 03/12/3299]',0.039,-0.053,59.200
'[12:36:27.353 03/12/3299]',0.039,-0.053,58.400
'[12:36:27.361 03/12/3299]',0.039,-0.053,58.400
'[12:36:27.369 03/12/3299]',0.053,-0.053,57.600
'[12:36:27.377 03/12/3299]',0.066,-0.053,57.600
'[12:36:27.385 03/12/3299]',0.079,-0.053,56.800
'[12:36:27.393 03/12/3299]',0.079,-0.053,56.800
'[12:36:27.401 03/12/3299]',0.079,-0.053,56.800
'[12:36:27.409 03/12/3299]',0.079,-0.053,56.000
'[12:36:27.417 03/12/3299]',0.066,-0.053,56.000
'[12:36:27.425 03/12/3299]',0.066,-0.053,56.000
'[12:36:27.433 03/12/3299]',0.066,-0.053,55.200
'[12:36:27.441 03/12/3299]',0.066,-0.053,55.200
'[12:36:27.449 03/12/3299]',0.053,-0.053,55.200
'[12:36:27.457 03/12/3299]',0.026,-0.053,54.400
'[12:36:27.465 03/12/3299]',-0.013,-0.053,54.400
'[12:36:27.473 03/12/3299]',-0.026,-0.053,54.400
'[12:36:27.481 03/12/3299]',-0.039,-0.053,54.400
'[12:36:27.489 03/12/3299]',-0.039,-0.053,53.600
'[12:36:27.497 03/12/3299]',-0.053,-0.053,53.600
'[12:36:27.505 03/12/3299]',-0.053,-0.053,53.600
'[12:36:27.513 03/12/3299]',-0.053,-0.053,53.600
'[12:36:27.521 03/12/3299]',-0.066,-0.053,53.600
'[12:36:27.529 03/12/3299]',-0.066,-0.053,52.800
'[12:36:27.537 03/12/3299]',-0.066,-0.053,52.800
'[12:36:27.545 03/12/3299]',-0.105,0.000,52.800
'[12:36:27.553 03/12/3299]',-0.158,0.053,52.800
'[12:36:27.561 03/12/3299]',-0.184,0.118,52.000
'[12:36:27.569 03/12/3299]',-0.013,0.303,52.000
'[12:36:27.577 03/12/3299]',0.289,0.553,52.000
'[12:36:27.585 03/12/3299]',0.487,0.618,51.200
'[12:36:27.593 03/12/3299]',0.382,-0.184,51.200
'[12:36:27.601 03/12/3299]',0.118,-1.368,51.200
'[12:36:27.609 03/12/3299]',-0.053,-1.750,50.400
'[12:36:27.617 03/12/3299]',-0.118,-1.303,50.400
'[12:36:27.625 03/12/3299]',-0.158,-0.803,50.400
'[12:36:27.633 03/12/3299]',-0.184,-0.434,49.600
'[12:36:27.641 03/12/3299]',-0.197,-0.250,49.600
'[12:36:27.649 03/12/3299]',-0.184,-0.053,49.600
'[12:36:27.657 03/12/3299]',-0.171,0.053,48.800
'[12:36:27.665 03/12/3299]',-0.158,0.118,48.800
'[12:36:27.673 03/12/3299]',-0.145,0.118,48.000
'[12:36:27.681 03/12/3299]',-0.145,0.184,48.000
'[12:36:27.689 03/12/3299]',-0.145,0.184,48.000
'[12:36:27.697 03/12/3299]',-0.132,0.184,48.000
'[12:36:27.705 03/12/3299]',-0.132,0.184,47.200
'[12:36:27.713 03/12/3299]',-0.132,0.184,48.000
'[12:36:27.721 03/12/3299]',-0.132,0.184,48.800
'[12:36:27.729 03/12/3299]',-0.118,0.184,50.400
'[12:36:27.737 03/12/3299]',-0.118,0.184,52.800
'[12:36:27.745 03/12/3299]',-0.118,0.184,57.600
'[12:36:27.753 03/12/3299]',-0.118,0.250,64.000
